page_id	title	identifier	is_active	update_time	content_length
413	testdemo	testdemo	0	2020-04-12 20:11:27	22496
198	Boster vs Thermo	boster-vs-thermo-2017	0	2020-04-12 19:17:00	100301
272	Boster vs Thermo	boster-vs-thermo-test	0	2020-04-12 19:16:42	96103
265	Mouse Monoclonal Sample Promotion	monoclonalsample	0	2020-04-07 07:14:00	32744
283	Predicting Western Blot Band Sizes | BosterBio	predicting-western-blot-band-sizes-test	0	2020-04-07 07:14:00	6903
287	Pathway Maps Test	pathway-maps-test	0	2020-04-07 07:14:00	19982
216	Custom Rabbit Monoclonal Antibody Development Serivice-old	services/custom-rabbit-monoclonal-antibody-development-service-old	0	2020-04-07 07:14:00	11673
217	Recombinant Protein Expression Service (E. coli, Insect, Mammalian Cell)	services/recombinant-protein-expression-service-outdated	0	2020-04-07 07:14:00	18584
339	ELISA Promotion - Buy One Get One Free	buy-one-get-one-free-elisa-promotion	0	2020-04-02 21:15:55	47438
440	Search Results | Bosterbio	search	0	2020-02-24 22:55:58	127
19	ELISA Kit Protocol | Bosterbio	elisa-protocol	0	2019-06-27 14:56:27	17112
273	Pathway Map Posters	pathway-posters	0	2018-09-13 00:12:41	8598
234	newsletter-archive/testing	newsletter-archive/testing	0	2018-05-01 04:25:41	69667
248	Multiplex Cytokine Assay Service	testingtesting321	0	2018-04-11 05:48:28	24988
235	Oxidative Stress and Inflammation Products	oxidative-stress-inflammation-option2	0	2018-04-03 00:15:48	8357
211	troubleshooting-ebooks-testing-page	troubleshooting-ebooks-testing-page	0	2018-01-26 00:18:23	4166
149	Flow Cytometry Cell Markers Optimization Guide	protocol-and-troubleshooting/flow-cytometry-optimization/cell-markers	0	2017-03-04 05:45:29	7068
153	Flow Cytometry Fluorophores	protocol-and-troubleshooting/flow-cytometry-fluorophores	0	2016-12-29 05:22:47	277
155	Flow Cytometry Experimental Controls	protocol-and-troubleshooting/flow-cytometry-controls	0	2016-12-29 03:15:18	43
118	Western Blotting Transfer Membrane Optimization	protocol-and-troubleshooting/western-blotting-optimization/transfer-membrane	0	2016-09-30 03:45:46	2114
